id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date
454,Song,Celestial Blueprints,True,1998,Synthwave,True,1998,,
461,Song,Hands That Weave Existence,True,2027,Americana,True,,,
467,Song,Divine Architecture,True,2020,Post-Apocalyptic Folk,True,,,
478,Song,Whispers of Green Hope,True,2018,Speed Metal,True,,,
485,Song,Resilience in Renewal,True,1998,Southern Gothic Rock,True,,,
491,Song,After the Frost Surrenders,True,2029,Dream Pop,True,2029,,
497,Song,Rollin' Through the Groove,True,2000,Indie Folk,True,,,
504,Song,Never Stop the Boogie,True,2028,Dream Pop,True,2028,,
516,Song,Choogle On Down the Road (First Draft),True,2023,Doom Metal,True,2023,,
520,Song,Beta Version,True,1991,Synthwave,True,,,
525,Song,Experimental Model,True,2007,Doom Metal,True,2007,,
543,Song,Lonesome Till Dawn,True,2020,Doom Metal,True,,,
550,Song,Sleepless Without You,True,1999,Southern Gothic Rock,True,,,
553,Song,Midnight's Restless Echo,True,2013,Oceanus Folk,True,,,
558,Song,Insomnia's Lonely Whisper,True,2027,Alternative Rock,True,,,
563,Song,Destination You,True,2026,Synthwave,True,2026,,
569,Song,Wanderlust and Desire,True,2025,Dream Pop,True,2022,,
581,Song,Travel Plans (With You),True,1997,Dream Pop,True,,,
585,Song,Temporal Whispers,True,2024,Post-Apocalyptic Folk,True,,,
590,Song,Clockwork Memories,False,2029,Dream Pop,True,2029,,
600,Song,Silent Chronology,True,2028,Dream Pop,True,2028,,
611,Song,Steep and Ancestral,False,2014,Indie Folk,True,2014,,
621,Song,Leaves of Legacy,True,2023,Doom Metal,False,,,
625,Song,Ceramic Memories,True,2023,Indie Folk,True,,,
632,Song,Brewing Heritage,True,2012,Alternative Rock,True,,,
673,Song,Paternal Echoes,True,2023,Doom Metal,True,,,
695,Song,Roots and Rhythms,True,2012,Avant-Garde Folk,True,,,2012
699,Song,Horizon's Whisper,True,2023,Dream Pop,True,,,
705,Song,Midnight Visions,False,2020,Alternative Rock,True,2020,,
720,Song,Ethereal Wanderer,True,2023,Oceanus Folk,True,,,2023
731,Song,Don't Hold Me Down,True,1997,Lo-Fi Electronica,True,,,1997
746,Song,"Let Me Go, Let Me Rise",True,2027,Oceanus Folk,True,,,
750,Song,Sands of Her Inheritance,False,2028,Alternative Rock,True,,,
757,Song,Mirage of Memories,True,2023,Oceanus Folk,True,,,
764,Song,Windswept Bloodline,True,2021,Dream Pop,True,2021,,
766,Song,Daughters of the Scorched Earth,True,2017,Psychedelic Rock,True,2017,,
773,Song,Whispers in Mother's Arms,True,2022,Indie Folk,True,2022,,
781,Song,Lullaby of Gentle Hands,True,2025,Alternative Rock,True,,,
787,Song,Soft Echoes of Comfort,True,2028,Psychedelic Rock,True,2028,,
799,Song,Sanctuary of Maternal Warmth,True,2024,Space Rock,True,,,
806,Song,Holding Closer Than Words,True,2002,Southern Gothic Rock,True,2002,,2002
821,Song,Gravity of Your Nearness,True,2007,Indie Folk,True,,,
827,Song,When Pigs Fly,True,2006,Lo-Fi Electronica,True,,,
839,Song,Mark My Words,True,2024,Indie Rock,True,,,
842,Song,Diamond Dreams,True,2023,Doom Metal,True,,,
846,Song,Polished Perfection,True,2017,Doom Metal,True,2017,,
852,Song,Clarity and Carats,False,2028,Space Rock,True,2024,,
871,Song,Confident Whispers,True,2024,Synthwave,True,2024,,
876,Song,Bold Without Apology,False,2010,Indie Rock,True,,,
886,Song,Loud and Clear,True,2023,Oceanus Folk,True,2023,,
901,Song,Approaching Silhouettes,False,2029,Space Rock,False,2029,,
906,Song,The Male Procession,True,2029,Dream Pop,True,2025,,
912,Song,Footsteps of Men,True,2017,Indie Folk,False,,,
925,Song,Liminal Passage,True,2027,Indie Folk,False,2021,,
933,Song,Crossroads of Change,True,1998,Dream Pop,True,,,
940,Song,Latidos del Corazón (Heartbeats),True,2028,Lo-Fi Electronica,True,,,
945,Song,Sentimientos Sin Palabras (Feelings Without Words),True,2017,Doom Metal,True,,,
962,Song,El Eco de Mis Sentidos (The Echo of My Senses),True,2013,Indie Folk,True,,,
966,Song,Strings of Silence,False,2003,Lo-Fi Electronica,True,2003,,
970,Song,Wooden Heart,True,2022,Alternative Rock,True,,,2022
974,Song,Choreographed Echoes,True,2023,Psychedelic Rock,True,,,
980,Song,Shadows of Maybe,True,2020,Indie Folk,True,,,
985,Song,Uncertain Heartlines,True,2025,Dream Pop,True,,,
995,Song,The Unwritten Answer,True,2024,Psychedelic Rock,True,,,2024
999,Song,"Gray Lungs, Aged Soul",True,2027,Americana,True,,,
1007,Song,Nicotine Memories,True,2027,Indie Rock,True,,,
1018,Song,Wrinkled Rebellion,True,2008,Alternative Rock,True,,,
1024,Song,Whispers from the Gold Rush,True,2029,Dream Pop,False,,,
1033,Song,Forty-Niners' Lament,True,2028,Dream Pop,False,,,
1051,Song,Dust and Dreams of '49,True,2010,Dream Pop,True,,,
1069,Song,Behind the Picture Glass,True,2026,Synthwave,True,,,
1076,Song,Snapshot Shadows,True,2025,Dream Pop,True,,,
1088,Song,Munzur'un Fısıltıları (Whispers of the Munzur),True,1991,Synthpop,True,1987,,
1091,Song,Alevi Dağlarının Türküsü (Ballad of the Alevi Mountains),False,2026,Space Rock,True,,,2026
1106,Song,Destiny's Dice,True,2004,Doom Metal,True,,,
1117,Song,Turning Point,True,1989,Alternative Rock,True,,,
1120,Song,Serendipity's Smile,False,2018,Dream Pop,True,,,
1121,Song,The Tiny Toe's Journey,True,1997,Southern Gothic Rock,True,1997,,1997
1125,Song,Footprints of Innocence,True,2013,Symphonic Metal,True,2013,,
1130,Song,Whispers from a Child's Step,True,2017,Alternative Rock,True,,,2017
1135,Song,"Soft Sole, Tender Soul",True,2000,Dream Pop,True,,,
1136,Song,Solo Flight,False,2027,Dream Pop,True,,,
1140,Song,Party of One,True,2018,Lo-Fi Electronica,True,,,
1145,Song,Unattached,True,2020,Dream Pop,False,,,
1156,Song,Loving Myself First,True,2022,Synthwave,True,,,
1162,Song,Battlefield Mascara,True,2013,Indie Folk,True,,,
1170,Song,Camouflage Courage,True,2004,Emo/Pop Punk,True,,,
1172,Song,Crimson Stripes,True,2017,Doom Metal,True,,,
1177,Song,Warrior's Makeup,True,2026,Desert Rock,True,,,
1185,Song,Cobblestone Crown,True,2026,Dream Pop,True,,,
1190,Song,Spinning Threads of Power,False,2032,Alternative Rock,True,,,
1208,Song,Springtime Sonata,True,2028,Space Rock,True,,,
1217,Song,Pastoral Harmony,True,2017,Indie Folk,True,,,
1229,Song,Hay and Hooves,True,2013,Dream Pop,True,,,
1236,Song,Whispers Between Wooden Stalls,True,2013,Doom Metal,True,2013,,
1242,Song,Manger's Midnight Lullaby,True,2020,Dream Pop,True,,,
1249,Song,Velvet Rebel,True,2010,Indie Pop,True,,,
1253,Song,Leather Skin Confession,True,2022,Oceanus Folk,True,2022,,
1256,Song,Soft Edge of Defiance,True,2029,Dream Pop,True,,,
1259,Song,Brushed Attitude,True,2018,Dream Pop,True,,,2018
1269,Song,Not Everyone's Convinced,True,2024,Indie Folk,True,2018,,
1279,Song,Perspectives Diverge,True,2023,Synthwave,True,,,
1286,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,,
1298,Song,Concrete Kingdom,True,2026,Dream Pop,True,,,2026
1313,Song,Radiance of the Heart,True,2029,Synthwave,True,,,
1320,Song,Harmony's Embrace,True,2000,Synthwave,True,2000,,
1326,Song,Sunlight of Serenity,False,1996,Jazz Surf Rock,True,,,
1333,Song,Blossoming Smiles,True,2010,Jazz Surf Rock,True,,,
1340,Song,Whispers of Forbidden Flight,True,2017,Dream Pop,False,,,
1350,Song,Margins of Escape,True,2007,Dream Pop,True,,,
1358,Song,If Freedom Were an Open Door,True,2027,Dream Pop,True,2027,,
1364,Song,Echoes of a Puppet State,True,2003,Speed Metal,True,,,
1375,Song,Manchurian Requiem,True,1990,Synthwave,True,,,
1384,Song,Mercy's Gentle Whisper,True,2028,Alternative Rock,True,2028,,
1395,Song,Hallowed Tears of Grace,True,2023,Dream Pop,True,,,
1411,Song,Unpack My Heart,False,2013,Southern Gothic Rock,True,,,2013
1412,Song,Miles Beyond Yesterday,True,1984,Indie Pop,True,,,
1422,Song,Radiant Grin,True,1984,Indie Rock,True,,,
1425,Song,Sunlit Laughter,True,2023,Doom Metal,True,,,
1431,Song,Gleaming Happiness,False,2017,Darkwave,True,,,
1435,Song,Luminous Beam,True,2023,Oceanus Folk,True,,,
1447,Song,Infernal Waltz,False,2020,Doom Metal,True,,,
1455,Song,Lucifer's Rhythm,True,1994,Synthwave,True,,,
1466,Song,Waterlogged Memories,False,2015,Lo-Fi Electronica,True,2008,,
1470,Song,Cobblestones and Shadows,True,2004,Doom Metal,True,,,
1476,Song,Whispers of a Washed Continent,True,2013,Americana,True,,,
1483,Song,Fragments of a Drowned Landscape,True,2027,Psychedelic Rock,True,,,
1489,Song,Perfection's Reflection,True,2023,Oceanus Folk,True,2023,,
1495,Song,Radiant Beyond Compare,True,2004,Doom Metal,True,1997,,2004
1502,Song,The Crown of Elegance,False,2018,Psychedelic Rock,True,,,
1508,Song,Symphony of Grace,True,2018,Doom Metal,True,2018,,
1515,Song,Regal Harmonies of the Palace,True,2029,Doom Metal,True,,,
1520,Song,Courtly Melodies at Versailles,False,2023,Lo-Fi Electronica,True,2023,,
1524,Song,Baroque Whispers of the Throne,True,2009,Psychedelic Rock,True,2009,,
1529,Song,Imperial Symphonies Unveiled,True,2010,Southern Gothic Rock,True,2010,,
1533,Song,Rastgele (Randomly),True,1999,Alternative Rock,True,1999,,
1539,Song,Şans Eseri (By Chance),True,2019,Indie Pop,True,,,
1544,Song,Tesadüfün Dansı (Dance of Coincidence),True,2007,Southern Gothic Rock,True,,,
1545,Song,Beklenmedik Karşılaşma (Unexpected Encounter),True,2013,Dream Pop,True,2007,,
1550,Song,Whispers in Minor Intervals,False,2023,Americana,True,,,
1557,Song,Echoes of Ancient Modes,True,2004,Doom Metal,False,2004,,
1571,Song,Twilight's Harmonic Descent,False,2026,Indie Rock,True,,,
1585,Song,Stringed Lamentations in Gray,True,2007,Dream Pop,True,2007,,
1596,Song,The King's Last Move,True,2005,Indie Pop,True,,,
1600,Song,Pawns and Prophets,True,2025,Space Rock,True,,,
1605,Song,Checkmate in Silence,True,2000,Synthwave,True,,,
1611,Song,Philosophical Brew,False,2015,Indie Rock,True,2015,,
1617,Song,Dialogues over Darjeeling,True,2017,Americana,True,,,
1626,Song,Toga Dreams and Marble Schemes,True,2020,Indie Folk,True,,,
1629,Song,Legionary's Lament,True,2023,Desert Rock,True,,,
1635,Song,Ruins of Imperial Passion,True,2026,Synthpop,True,,,
1642,Song,Whispers from the Colosseum Stands,True,2013,Desert Rock,True,,,
1661,Song,Bristle and Grunt,True,2013,Doom Metal,True,,,
1665,Song,Savanna's Ugly Beauty,True,2026,Oceanus Folk,True,,,
1680,Song,Riddle of the Frozen Princess,True,2027,Space Rock,True,,,
1684,Song,Crimson Challenge at Midnight,False,2020,Dream Pop,True,,,
1693,Song,Blood and Imperial Desire,False,2025,Psychedelic Rock,True,2025,,
1700,Song,Wingspan of the Andes,True,2016,Southern Gothic Rock,True,,,
1702,Song,Thermals and Shadows,True,2010,Dream Pop,True,,,
1709,Song,Peaks of Solitude,True,2026,Synthwave,True,,,
1715,Song,Guardian of the Mountain Winds,True,2029,Dream Pop,True,2023,,
1723,Song,Carousel of Judgment,True,2020,Dream Pop,True,,,2020
1738,Song,Ticket to Impartiality,True,2017,Doom Metal,True,,,2017
1742,Song,Ferris Wheel of Chance,True,2017,Indie Folk,True,,,
1748,Song,Shadows of the Imperial Throne,False,2023,Dream Pop,True,,,
1757,Song,Whispers from Alexander's Chambers,True,2010,Avant-Garde Folk,True,,,2010
1759,Song,Crown and Conquest,True,2024,Space Rock,True,2024,,
1763,Song,The Macedonian Crescendo,True,2022,Dream Pop,True,2022,,2022
1772,Song,Heavy Eyelids of Twilight,False,2010,Southern Gothic Rock,True,,,
1779,Song,Dreaming Before Dawn,True,2017,Indie Folk,True,,,2017
1783,Song,Weighted Whispers of Exhaustion,False,2024,Doom Metal,True,,,
1787,Song,Nordic Bliss,True,2026,Indie Folk,True,,,
1791,Song,Stockholm Sunshine,True,2010,Lo-Fi Electronica,True,,,
1797,Song,Scandinavian Dreams,True,2028,Americana,True,,,
1807,Song,Clearly Complicated,True,2009,Emo/Pop Punk,True,2003,,
1810,Song,Undeniable Subtext,True,2028,Lo-Fi Electronica,True,,,
1830,Song,Trouble's Favorite Son,True,2029,Post-Apocalyptic Folk,True,2029,,
1837,Song,Bad to the Bone Billy,True,2013,Alternative Rock,True,2013,,
1841,Song,Ripples and Whispers,True,2010,Indie Folk,True,,,
1845,Song,Shoreline Secrets,True,2010,Synthpop,True,2010,,
1849,Song,Waves Beneath My Feet,True,2027,Indie Folk,True,,,
1853,Song,Reflections on the Water's Rim,True,2011,Avant-Garde Folk,True,,,
1857,Song,Melancholy's Strings,False,2006,Indie Rock,True,2006,,
1863,Song,Whispers of a Forgotten Melody,False,2013,Oceanus Folk,False,2013,,
1869,Song,Echoes from the Dark Chord,True,2013,Indie Rock,True,2013,,2013
1874,Song,Dusty Miles,False,2023,Dream Pop,True,,,
1888,Song,Backroad FreedomCumhuriyet'in İzinde (On the Path of the Republic),True,2017,Indie Folk,True,,,
1895,Song,Yeni Doğan Devrim (Newborn Revolution),True,2025,Desert Rock,True,2025,,
1898,Song,Atatürk'ün Sesi (The Voice of Atatürk),True,2028,Dream Pop,True,,,2028
1902,Song,Özgürlük Şarkısı (Song of Freedom),True,2017,Americana,True,,,
1907,Song,Echoes of Mirth,False,2021,Synthwave,True,2021,,2021
1915,Song,Fragments of Joy,True,2023,Synthwave,True,2023,,2023
1933,Song,Wandering Miles,True,2025,Avant-Garde Folk,True,,,
1935,Song,Solitary Stride,True,1986,Psychedelic Rock,True,,,
1939,Song,Paths Untrodden,True,2026,Space Rock,True,,,
1949,Song,Royal Celestial Blessing,True,2010,Symphonic Metal,True,,,
1955,Song,Prayers for the Crown,False,1985,Emo/Pop Punk,True,,,
1958,Song,Divine Protection of Our Monarch,False,2026,Jazz Surf Rock,True,,,2026
1966,Song,Whispers Among the Emerald Branches,True,2023,Synthwave,True,,,
1970,Song,Footsteps in the Forest's Embrace,False,2027,Darkwave,True,,,2027
1984,Song,Twilight in the Woodland Clearing,True,2029,Desert Rock,True,,,2029
1996,Song,Twilight's Gentle Embrace,True,2026,Dream Pop,True,2026,,
2002,Song,Silver Threads and Quiet Moments,True,2004,Doom Metal,True,2000,,
2013,Song,Shrapnel Memories,True,2017,Synthwave,True,,,
2019,Song,Detonation Point,True,2029,Dream Pop,True,,,2029
2026,Song,Scattered Light,False,2023,Indie Pop,True,,,
2048,Song,Rare Kind of Grace,True,1995,Jazz Surf Rock,True,,,
2053,Song,Treasured Beyond Measure,True,2019,Emo/Pop Punk,True,,,
2057,Song,Algorithmic Whispers,True,2023,Indie Folk,True,,,
2068,Song,Mechanical Memoirs,True,1996,Southern Gothic Rock,True,1996,,
2073,Song,Automated Introspections,True,1994,Doom Metal,True,,,
2078,Song,Dawning Breaths,False,2026,Indie Pop,True,,,2029
2082,Song,Illuminated Moments,True,1997,Synthwave,True,,,
2093,Song,Awakening Horizons,False,2020,Darkwave,True,2020,,
2099,Song,Stone Cold Truth,True,2023,Doom Metal,True,2017,,
2107,Song,Bedrock Rebellion,True,2007,Dream Pop,True,,,
2112,Song,Solid Ground Anthem,False,2013,Blues Rock,True,2013,,
2120,Song,Energy Surge,True,2017,Indie Folk,True,2017,,
2124,Song,Vitality Override,True,2024,Synthwave,True,,,
2130,Song,Positive Pulse,True,2029,Dream Pop,True,,,
2161,Song,Departure Protocol,False,2017,Desert Rock,True,,,
2167,Song,Journey's Calling,False,2007,Lo-Fi Electronica,True,2007,,
2169,Song,Brake Lights and Broken Hearts,True,2026,Oceanus Folk,True,2026,,
2174,Song,"Crimson Signal, Silent Warning",True,1990,Indie Pop,False,,,
2175,Song,Intersection of Regret,False,2010,Synthwave,True,,,2010
2182,Song,Red Line Rebellion,True,1991,Dream Pop,False,,,
2208,Song,Infamy's Aria,True,2019,Emo/Pop Punk,True,,,
2212,Song,Whispers of Scandal,False,2016,Doom Metal,True,2016,,
2215,Song,The Crimson Reputation,False,2023,Americana,True,2023,,
2221,Song,Legacy of Shadows,False,2009,Southern Gothic Rock,True,,,
2223,Song,Heartstrings and Promises,True,2026,Alternative Rock,True,2026,,
2234,Song,Whispers of Surrender,True,2025,Lo-Fi Electronica,True,2018,,
2238,Song,Love's Courageous Path,True,2009,Synthwave,True,,,
2243,Song,Broken Branches,True,2013,Synthpop,False,,,
2256,Song,"Silent House, Loud Hearts",True,2010,Jazz Surf Rock,True,,,
2260,Song,Inherited Arguments,True,2029,Symphonic Metal,True,,,
2267,Song,Temporary Address,True,2030,Dream Pop,False,,,
2272,Song,Borrowed Time,True,2022,Space Rock,True,,,
2277,Song,Satellite Heart,False,2004,Lo-Fi Electronica,True,,,
2279,Song,Papercut Promise,True,2005,Dream Pop,True,2005,,
2284,Song,Whispers of the Breeze,False,2023,Synthwave,True,,,
2292,Song,Vagrant's Horizon,True,2020,Indie Folk,True,,,
2299,Song,Windswept Wanderer,False,1985,Blues Rock,True,,,
2303,Song,Invisible Currents,False,2025,Alternative Rock,True,,,2025
2307,Song,Baroque Whispers,True,2026,Synthwave,True,2026,,
2316,Song,Keyboard Echoes,True,2010,Indie Folk,True,2010,,
2327,Song,The Chambered Melody,True,2025,Speed Metal,True,,,2025
2331,Song,Primavera's Whisper,True,2011,Blues Rock,True,,,2011
2333,Song,Canvas of Renaissance Dreams,True,2000,Indie Pop,True,,,
2347,Song,Words Fail Me Now,False,2015,Post-Apocalyptic Folk,True,,,2015
2350,Song,The Silence Between Sentences,False,2007,Blues Rock,True,,,
2357,Song,Unspoken Volumes,True,2026,Alternative Rock,True,,,
2360,Song,Fragments of What I Mean,False,2017,Indie Rock,True,2010,,
2364,Song,Who Closed The Door Between Us?,True,2020,Doom Metal,True,,,
2369,Song,Silence Where My Heart Used To Be,True,2023,Synthwave,True,,,
2379,Song,Unwanted (And Still Waiting),True,2027,Synthpop,True,,,
2385,Song,Forgotten Stars,True,2023,Dream Pop,True,,,
2398,Song,Numbers Between The Stars,True,2023,Indie Folk,True,,,
2402,Song,Unsung Boulevard,False,2029,Post-Apocalyptic Folk,True,2026,,
2403,Song,Royal Whispers,False,2007,Indie Folk,True,2007,,2007
2406,Song,The Sovereign's Heart,False,2029,Symphonic Metal,True,,,2032
2413,Song,Crowns and Secrets,True,2026,Dream Pop,True,,,
2418,Song,Chill Zone,True,2028,Dream Pop,True,,,2028
2424,Song,Unwind Tonight,True,2023,Darkwave,True,2023,,
2428,Song,Pressure Release,True,1993,Dream Pop,True,1993,,
2433,Song,Weekend Escape,True,2020,Dream Pop,True,,,2020
2436,Song,Gravity of the Heart,True,2020,Indie Folk,True,2017,,
2445,Song,Vulnerable Architecture,True,2007,Doom Metal,True,,,
2446,Song,Soft Collision,True,2024,Indie Folk,True,2024,,
2454,Song,Frozen Flame's Last Flicker,False,2030,Synthwave,True,2027,,2030
2461,Song,Warmth Beyond Cobblestones,True,2017,Doom Metal,True,,,
2470,Song,Midnight's Matchstick Lullaby,True,2012,Dream Pop,True,2012,,
2475,Song,Thousand Whispers,True,2026,Alternative Rock,True,,,
2479,Song,Echoes of Infinity,True,2009,Indie Rock,True,,,
2486,Song,Ethereal Cascade,True,2023,Doom Metal,True,2023,,
2489,Song,Unwritten Horizons,False,2007,Indie Pop,True,2007,,
2493,Song,Chapters Untold,True,2012,Southern Gothic Rock,True,2012,,
2495,Song,White Space Between,True,2021,Dream Pop,True,,,
2500,Song,The Margins of Possibility,True,2008,Dream Pop,True,,,
2510,Song,Frozen Moment,True,1981,Dream Pop,True,,,
2515,Song,Echoes of a Date,True,2023,Dream Pop,True,,,
2525,Song,Coordinates of Time,True,2028,Alternative Rock,True,2028,,
2541,Song,Coconut Memories,False,2027,Dream Pop,True,2027,,
2549,Song,Island Time Suspension,True,2017,Alternative Rock,True,,,
2555,Song,The Lute's Whispers of Rebellion,False,2029,Dream Pop,True,2029,,2029
2567,Song,Ballad of the Noble Wanderer,False,2022,Post-Apocalyptic Folk,True,,,
2572,Song,Echoes from Vasa's Forgotten Chronicles,True,2004,Synthwave,True,2000,,
2576,Song,Ivory Whispers of the Eighth Symphony,True,2020,Indie Folk,True,,,2020
2577,Song,Chromatic Cascades in Minor,True,2013,Synthwave,True,,,
2582,Song,Resonance: A Virtuoso's Lament,False,2024,Dream Pop,True,,,
2586,Song,Keys of Forgotten Melodies,True,2024,Americana,True,2024,,
2595,Song,Ripples of Feathered Whispers,True,1984,Indie Pop,True,,,
2596,Song,Marsh Echoes at Twilight,True,2026,Dream Pop,True,,,
2604,Song,The Wingspan of Unspoken Stories,True,2026,Dream Pop,True,,,
2608,Song,Migrations and Murmurs,True,2013,Doom Metal,True,,,
2614,Song,Whispers of the Islands,True,1990,Dream Pop,True,,,
2616,Song,Tropical Heartbeat,False,2020,Americana,True,,,
2625,Song,Forgotten Shores,True,2004,Alternative Rock,True,,,
2639,Song,Windowsill Whispers,True,2003,Speed Metal,True,2003,,2003
2641,Song,Generations of Stone,True,2024,Indie Rock,True,2024,,
2647,Song,Whispers of the Andes,True,2023,Doom Metal,True,2023,,
2649,Song,Chiquinquirá's Heartbeat,True,2013,Doom Metal,True,2007,,
2655,Song,Cobblestone Serenade,True,2006,Speed Metal,False,,,
2658,Song,Echoes of the Sacred Town,True,2007,Dream Pop,True,,,2007
2676,Song,Groove Ascension,True,2020,Indie Folk,True,2013,,2020
2679,Song,Wingless Dreams,False,2007,Blues Rock,True,,,
2684,Song,Echoes of a Falling Halo,False,2026,Emo/Pop Punk,True,2026,,
2687,Song,Gravity of Grace,True,2016,Space Rock,True,2016,,
2694,Song,Prismatic Horn,True,2004,Blues Rock,True,,,
2696,Song,Celestial Gallop,True,2010,Doom Metal,True,,,
2698,Song,Whispers of Enchantment,True,2009,Lo-Fi Electronica,True,2009,,
2701,Song,Crescendo of Chaos,True,2029,Americana,True,,,
2704,Song,Theatrical Tempest,False,2023,Americana,True,,,2023
2714,Song,Cinematic Breakdown,True,2024,Americana,True,2018,,
2720,Song,Desperate Measures,True,2009,Alternative Rock,True,,,
2724,Song,By Any Means Possible,True,2023,Dream Pop,True,,,
2729,Song,"No Limits, No Rules",True,2000,Darkwave,True,,,
2734,Song,Whatever It Takes,True,2020,Post-Apocalyptic Folk,True,,,
2743,Song,Right Here,True,2007,Southern Gothic Rock,True,,,
2751,Song,No One Else,True,1984,Indie Pop,True,,,
2761,Song,Echoes Without Footsteps,True,2007,Dream Pop,True,,,2007
2768,Song,The Unfinished Lullaby,True,2015,Alternative Rock,True,,,2015
2770,Song,Memories Between Empty Spaces,True,2013,Synthwave,True,,,
2775,Song,Percussive Cadence,True,2027,Dream Pop,True,,,
2779,Song,Rhythmic Regiment,True,2026,Psychedelic Rock,True,,,
2794,Song,Lost Compass,True,2004,Southern Gothic Rock,True,,,
2800,Song,Backward Momentum,True,2019,Dream Pop,True,,,
2807,Song,Roadmap to Nowhere,True,1984,Blues Rock,True,,,
2815,Song,Misdirected,True,2010,Southern Gothic Rock,True,,,
2822,Song,Whispers Between the Keys,True,1999,Alternative Rock,True,,,
2828,Song,Nocturnal Echoes of Ivory,True,2007,Doom Metal,True,2007,,
2831,Song,Shadows on Polished Keys,True,2026,Synthpop,True,,,2026
2838,Song,The Silent Dialogue of Strings,True,2012,Dream Pop,False,,,
2843,Song,Sunset Sips,False,1986,Southern Gothic Rock,True,1986,,
2848,Song,Twilight Tapas,True,2010,Lo-Fi Electronica,True,,,2010
2851,Song,Glasses Raised,True,2027,Southern Gothic Rock,True,2027,,
2858,Song,Rhythmic Reverie,True,2023,Dream Pop,True,,,
