id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date
1880,Album,Escape Velocity,,2023,Alternative Rock,True,,,
1884,Album,Nowhere's Child,,2010,Doom Metal,False,2010,,
1913,Album,Scattered Giggles,,1993,Indie Pop,True,,,1993
1920,Album,Whispers of Laughter,,2020,Doom Metal,True,,,2020
1927,Album,Footprints in Silence,,2011,Dream Pop,True,,,
1943,Album,Throne of Mercy,,2020,Lo-Fi Electronica,True,2020,,
1977,Album,Verdant Paths of Memory,,2000,Indie Folk,True,,,
1991,Album,Fading Leaves of Memory,,2024,Americana,True,,,
2009,Album,The Wisdom of Weathered Seasons,,2028,Space Rock,True,,,
2030,Album,Aftershock Silence,,2028,Dream Pop,True,2021,,
2034,Album,Hearts Like Honey,,2010,Jazz Surf Rock,True,2010,,
2042,Album,Angel with Rough Wings,,1998,Blues Rock,True,,,
2061,Album,Self-Generating Narratives,,2028,Dream Pop,True,,,
2087,Album,Sunlight's Whisper,,2017,Dream Pop,True,2013,,
2102,Album,Granite Heartbeat,,2025,Americana,True,,,
2143,Album,Momentum Amplified,,2029,Indie Folk,True,,,
2148,Album,Rolling Out,,2019,Southern Gothic Rock,True,,,
2153,Album,Wheels in Motion,,2017,Oceanus Folk,True,,,
2186,Album,Purchased by Grace,,2010,Doom Metal,True,2004,,
2197,Album,Hallowed Transaction,,2017,Doom Metal,True,,,
2202,Album,The Price of Redemption,,1999,Speed Metal,True,,,
2206,Album,Bought and Belonging,,2011,Southern Gothic Rock,True,,,
2227,Album,Devotion's Flame,,2022,Dream Pop,True,2022,,
2250,Album,Dinner Table Warfare,,2023,Americana,True,,,
2323,Album,Harmonic Geometry,,2027,Blues Rock,True,2027,,
2335,Album,Birth of a Muse,,2020,Darkwave,True,,,
2342,Album,Tempera and Silk Shadows,,2007,Doom Metal,True,2007,,
2373,Album,Loving Into The Void,,2030,Dream Pop,True,,,
2391,Album,Concrete Legacy,,2023,Synthwave,True,,,2023
2415,Album,Flavia's Lament,,2020,Dream Pop,True,,,
2440,Album,Falling Without Landing,,2019,Dream Pop,True,,,
2467,Album,Embers of a Forgotten Child,,1997,Lo-Fi Electronica,True,,,
2480,Album,Boundless Resonance,,2026,Synthwave,True,,,
2505,Album,Timestamp of Memory,,2021,Doom Metal,True,,,2021
2530,Album,Tropical Longitude,,2020,Synthwave,True,2020,,
2534,Album,Postcards from the South Pacific,,2020,Indie Pop,False,2020,,
2561,Album,Strings of Swedish Liberation,,2017,Synthwave,True,,,
2615,Album,Distant Echoes,,1984,Southern Gothic Rock,True,1984,,
2628,Album,Brick and Mortar Memories,,1991,Indie Pop,True,,,
2633,Album,Stoop Stories,,2026,Space Rock,True,,,
2662,Album,Rhythm Revolution,,2022,Oceanus Folk,True,2022,,
2666,Album,Lift Me Higher,,2012,Southern Gothic Rock,True,,,
2670,Album,Electric Motion,,2013,Darkwave,True,,,
2683,Album,Celestial Whispers,,2023,Indie Rock,True,2023,,
2691,Album,Mythical Mane,,1992,Oceanus Folk,True,,,
2709,Album,Emotional Overture,,2018,Dream Pop,True,,,
2738,Album,Ride Along,,2023,Dream Pop,True,,,
2748,Album,Got Your Back,,2018,Alternative Rock,True,,,
2755,Album,Shadows of a Silent Chair,,2007,Indie Folk,True,,,2007
2784,Album,Battlefield Drumline,,2028,Desert Rock,True,,,
2792,Album,Staccato Soldiers,,2000,Indie Pop,True,,,
2852,Album,Between Day and Night,,2028,Dream Pop,False,2028,,
2873,Album,Symphonic Snowfall,,2023,Symphonic Metal,True,,,
2889,Album,Silent Secrets,,2029,Desert Rock,True,,,
2899,Album,Unspoken Truth,,2007,Space Rock,True,,,
2905,Album,Hidden From View,,2007,Doom Metal,True,,,
2915,Album,First Light of Reverence,,2026,Dream Pop,True,,,
2921,Album,Threshold of Grace,,2023,Dream Pop,True,,,
2928,Album,Ascension,,2010,Synthwave,True,,,
2959,Album,Sitaron Ki Kahani,,2028,Dream Pop,True,2028,,
2963,Album,Whispers of the Heart's Embrace,,2020,Post-Apocalyptic Folk,True,,,
3031,Album,The One I've Been Waiting For,,2028,Desert Rock,True,,,
3049,Album,Whispers of Uncharted Worlds,,1996,Alternative Rock,True,,,
3087,Album,Recall the Firebrand,,2019,Jazz Surf Rock,True,,,
3093,Album,Echoes of Your Voice,,2020,Indie Folk,True,,,
3115,Album,Trenches of Sorrow,,2008,Indie Pop,True,,,
3118,Album,The Ridges of Blood,,2025,Space Rock,True,2019,,
3144,Album,Lies Between the Lines,,2026,Indie Rock,True,,,
3163,Album,Parallel Descent,,2001,Speed Metal,True,,,
3199,Album,Bountiful Heart,,2028,Synthpop,True,,,
3205,Album,Whispers of the Moonlit Ensemble,,2029,Psychedelic Rock,True,2029,,
3224,Album,Flames of Zagreb,,2013,Synthwave,True,,,
3302,Album,Urugum Ninaivugal (Melting Memories),,2029,Avant-Garde Folk,True,,,
3304,Album,Campus Echoes,,2013,Americana,True,2013,,2013
3323,Album,Scholar's Rebellion,,2020,Doom Metal,True,,,
3325,Album,Shattered Reflections,,2013,Emo/Pop Punk,True,2013,,2013
3335,Album,Fragments of Your Falling,,2009,Dream Pop,True,2009,,2009
3339,Album,Last Breath Protocol,,2026,Darkwave,True,,,2026
3342,Album,Midnight Morgue,,2020,Jazz Surf Rock,True,,,
3373,Album,Swift as Shadows,,2022,Dream Pop,True,2022,,2022
3381,Album,The Brave and the Brief,,2026,Indie Rock,False,2026,,
3395,Album,Chronological Exile,,2013,Americana,True,,,
3411,Album,"Broken Vows, Empty Halls",,2020,Americana,True,,,
3449,Album,Shadows of What We Pretend,,2027,Southern Gothic Rock,True,,,
3451,Album,"Empty Promises, Hollow Feelings",,2023,Psychedelic Rock,True,,,
3467,Album,Breathless Longing,,2016,Doom Metal,True,,,2016
3491,Album,Unbroken Horizons,,2030,Indie Folk,True,,,
3497,Album,Resilience of the Spirit,,2000,Synthwave,False,2000,,
3508,Album,Dancing in the Streets of Seville,,1994,Synthwave,True,1994,,
3540,Album,Borrowed Silence,,2017,Indie Pop,True,,,2017
3593,Album,Shadows of Inheritance,,2020,Symphonic Metal,True,2020,,
3633,Album,Hands Off My Privacy,,2012,Doom Metal,True,,,
3646,Album,Magical Godparents' Lullaby,,2020,Indie Folk,True,,,
3663,Album,Dimmsdale Dreams,,2000,Americana,True,,,
3683,Album,Liminal Light,,2029,Dream Pop,True,2023,,
3711,Album,Wings of the Southern Cross,,2024,Oceanus Folk,True,,,
3759,Album,Kingdom of Moments,,2000,Doom Metal,True,2000,,
3787,Album,Silk Road Serenade,,2029,Darkwave,False,,,
3801,Album,Sovereign Dust,,2007,Southern Gothic Rock,True,,,
3828,Album,Fragments of Flight,,2025,Oceanus Folk,True,,,
3862,Album,Peak Rhythm,,1997,Alternative Rock,True,,,
3876,Album,Elevation Harmony,,2026,Space Rock,True,,,
3879,Album,Palabras del Corazón,,2022,Darkwave,True,2022,,
3891,Album,Melodía de Sentimientos,,2023,Desert Rock,True,,,
3904,Album,Smile in the Storm,,2023,Doom Metal,True,2023,,
3978,Album,Cockpit Catastrophe,,1991,Doom Metal,True,,,
4046,Album,Sweet Katharina's Lament,,2018,Jazz Surf Rock,True,,,2018
4051,Album,Whispers of Katharina,,2029,Dream Pop,True,2029,,
4071,Album,Forbidden Spark,,2017,Doom Metal,True,,,
4112,Album,One More Word,,2029,Symphonic Metal,True,2026,,
4126,Album,Echoes from Vienna's Symphonic Heart,,2020,Speed Metal,True,2020,,
4136,Album,Cadence of Immortal Strings,,2020,Darkwave,True,,,
4167,Album,The Interest Rises,,2017,Southern Gothic Rock,True,,,2017
4178,Album,Unveiling Memories,,2019,Dream Pop,True,2019,,
4190,Album,Tunnel's Heartbeat,,2022,Indie Folk,True,,,2022
4239,Album,Whisper My Name,,2026,Alternative Rock,True,,,
4253,Album,Unsilenced Voice,,2029,Desert Rock,True,,,
4294,Album,Midnight's Embrace,,2020,Americana,True,2020,,
4313,Album,Regreso al principio (Return to the beginning),,2013,Alternative Rock,True,,,2013
4357,Album,Quando Le Ore Si Fermano (When the Hours Stand Still),,2004,Avant-Garde Folk,True,,,
4361,Album,Presente Imperfetto (Imperfect Present),,2013,Dream Pop,True,,,
4411,Album,Sunrise Reset: Journey to Tomorrow,,2009,Southern Gothic Rock,True,,,
4430,Album,Whispers of the Orange Grove,,2017,Jazz Surf Rock,True,,,
4464,Album,Halfway to Somewhere,,2017,Dream Pop,True,,,
4466,Album,Doubt's Embrace,,2028,Indie Folk,True,,,
4481,Album,The Fallibility of Me,,2001,Alternative Rock,True,,,
4489,Album,Heartbeat of a Ghost,,2017,Indie Folk,True,2017,,
4505,Album,Supreme Authority,,2028,Darkwave,True,2021,,
4538,Album,Street Legacy,,2018,Southern Gothic Rock,True,,,
4576,Album,Life's Remedy,,2030,Dream Pop,True,,,
4602,Album,Moonlit Surrender,,2010,Alternative Rock,True,2010,,
4604,Album,Velvet Passion,,2017,Indie Folk,True,,,
4618,Album,Shadows of the Thames Playground,,2003,Southern Gothic Rock,True,,,
4652,Album,Underofficer's Lament,,2007,Doom Metal,True,,,2007
4658,Album,Scars That Shine,,2023,Indie Rock,True,,,
4661,Album,The Space Between Goodbye,,2023,Indie Rock,True,2023,,2023
4680,Album,Eh?,,2017,Dream Pop,True,,,
4694,Album,Echoes of Seventeen,,2023,Dream Pop,True,2023,,
4701,Album,Rewind to Innocence,,2007,Synthwave,True,,,2007
4728,Album,Dusk's Embrace,,2020,Desert Rock,True,,,
4749,Album,Breathe Me In,,1997,Emo/Pop Punk,True,1997,,
4847,Album,Cobblestones of the Holy City,,2004,Indie Rock,True,,,
4849,Album,Keys to Heaven's Threshold,,1990,Synthwave,True,,,
4870,Album,Whispers of the Trembling Heart,,2020,Speed Metal,True,,,
4872,Album,Breath Between Heartbeats,,2020,Dream Pop,True,,,
4909,Album,Battlefield Ballad,,2026,Alternative Rock,True,,,
4912,Album,Satirical Skirmish,,2028,Space Rock,True,,,
4932,Album,Harmony in the Alleyway,,1987,Speed Metal,True,,,
4937,Album,Priceless Heart,,2000,Southern Gothic Rock,False,,,
4945,Album,Beyond the Price Tag,,2026,Desert Rock,False,2020,,
4955,Album,Unbroken Dignity,,2027,Indie Rock,True,,,
5035,Album,Skogens Fortelling (The Forest's Tale),,2028,Space Rock,True,2028,,
5046,Album,Høstens Melodi (Autumn's Melody),,2007,Americana,True,,,2007
5061,Album,Sequin Serenade,,2013,Synthwave,True,,,
5074,Album,Mirror Ball Memories,,2010,Dream Pop,True,2010,,
5111,Album,Shattered Horizons,,2008,Emo/Pop Punk,True,,,
5131,Album,Landfill Lament,,2010,Doom Metal,True,,,
5173,Album,Echoes of the Wandering Wheels,,2029,Dream Pop,True,,,
5204,Album,Syntax of Shadows,,2028,Indie Folk,True,,,
5224,Album,Echoes of a Romany Farewell,,2017,Doom Metal,True,2017,,
5233,Album,Twilight Between Legends,,2004,Dream Pop,True,2004,,
5260,Album,Young and Restless,,2010,Doom Metal,True,,,
5265,Album,Brass Whispers in Ascending Harmony,,2002,Speed Metal,True,,,2002
5285,Album,White Noise Between Us,,2017,Dream Pop,True,2017,,
5288,Album,Broadway's Glittering Moment,,2010,Doom Metal,True,,,
5295,Album,Feathers and Sequins,,2004,Doom Metal,True,,,
5322,Album,Echoes of Us,,2027,Dream Pop,True,2027,,
5325,Album,Rhythm of Romance,,2013,Doom Metal,True,,,
5348,Album,Porcelain Rebellion,,2010,Americana,False,,,
5351,Album,Lifted Voices,,2014,Dream Pop,True,,,2014
5396,Album,Miles Between Us and Memory Lane,,2026,Psychedelic Rock,True,2026,,
5427,Album,Harvest Whispers,,1997,Dream Pop,True,1997,,
5489,Album,Sealed with Unspoken Words,,2025,Dream Pop,True,2022,,2025
5556,Album,Gummy Galaxy,,2029,Southern Gothic Rock,True,2029,,
5577,Album,Destiny's Whisper,,2029,Indie Folk,True,,,
5583,Album,Playground Echoes,,2007,Southern Gothic Rock,True,,,
5616,Album,Invisible Strings,,2018,Space Rock,False,,,
5620,Album,The Weight of Your Absence,,2028,Synthwave,True,,,
5628,Album,Rescue Mission Underway,,2027,Indie Rock,True,2027,,
5636,Album,Breaking the Escape Clause,,2026,Darkwave,True,2022,,2026
5699,Album,Nomad's Embrace,,2026,Indie Rock,True,2026,,
5706,Album,Sleigh Ride to Destiny,,2004,Americana,False,2004,,
5730,Album,Wayward Journey,,2022,Oceanus Folk,True,,,
5764,Album,Toxic From the Start,,2009,Avant-Garde Folk,True,,,2009
5767,Album,Worse Than Yesterday,,2015,Desert Rock,True,,,
5782,Album,The Uniform That Speaks Volumes,,2028,Southern Gothic Rock,True,2028,,
5787,Album,Courage Stitched in Camouflage,,1991,Synthwave,True,1991,,
5808,Album,Reflections of Us,,2013,Indie Folk,True,,,2013
5866,Album,Radiant Horizon,,1997,Dream Pop,True,,,1997
5877,Album,Whispers of Starlight,,2023,Indie Folk,True,,,
5882,Album,Celestial Weave,,2025,Synthwave,True,,,
5883,Album,Altar of Devotion,,2020,Oceanus Folk,True,,,
5907,Album,Shattered Illusions,,1997,Indie Folk,True,,,1997
5913,Album,Love's Ghosting,,2015,Blues Rock,True,,,
5944,Album,Hearts in Harmony,,2024,Dream Pop,True,,,
5949,Album,Resilient Love,,2017,Synthpop,True,,,
5960,Album,Resilient Heart,,2002,Doom Metal,True,,,
5981,Album,Celestial Harmonies,,2023,Dream Pop,True,,,
6001,Album,"Constant, Wavering, Wavering",,2003,Indie Pop,True,2003,,
6004,Album,Grace Beyond Measure,,2022,Synthwave,True,2022,,
6028,Album,Vocal Liberation,,1990,Alternative Rock,True,,,
6051,Album,Rhythms of the Sierra,,2013,Desert Rock,True,2010,,
6092,Album,Nebula's Embrace,,2029,Desert Rock,True,2022,,
6100,Album,Perseus' Promise,,2012,Southern Gothic Rock,True,,,
6103,Album,Riddles of the Heart,,2022,Dream Pop,True,2019,,
6177,Album,Shadows Before Nightfall,,2010,Americana,True,,,
6229,Album,Stones of the Holy City,,2018,Synthwave,True,,,
6231,Album,Echoes from Zion's Walls,,2029,Lo-Fi Electronica,True,,,
6233,Album,Pilgrimage of Longing,,2023,Dream Pop,True,2023,,
6251,Album,Allegretto Aurora,,2020,Indie Folk,True,,,
6252,Album,Generation Rising,,2022,Indie Pop,True,,,2022
6271,Album,Intervals of Twilight,,2004,Alternative Rock,True,,,2004
6272,Album,Quartet in Shadowed Light,,2025,Oceanus Folk,True,,,
6276,Album,Hands Off Her Heart,,1994,Indie Folk,True,1994,,
6289,Album,No More Chasing Shadows,,2029,Jazz Surf Rock,True,,,2029
6301,Album,The Weight of Understanding,,2017,Post-Apocalyptic Folk,True,2017,,
6327,Album,Seine Street Serenade,,2007,Alternative Rock,True,,,
6329,Album,Café Couleurs,,2000,Blues Rock,True,2000,,
6365,Album,Whisper Your Desire,,2020,Indie Rock,True,2020,,
6367,Album,Lips Like Silk,,2018,Americana,True,,,2018
6390,Album,Fever of Your Memory,,2023,Indie Rock,True,,,
6417,Album,Whispers from a Distant Refrain,,2017,Oceanus Folk,True,,,
6427,Album,Celebration's Spark,,2021,Synthwave,True,2021,,
6435,Album,Triumph's Embrace,,2024,Space Rock,True,,,
6461,Album,Thoughts That Won't Let Go,,1990,Synthwave,True,,,
6493,Album,Ethereal Drift,,2012,Speed Metal,True,,,2012
6507,Album,Silk Street Swing,,2017,Speed Metal,True,,,
6587,Album,Last Call Farewell,,2007,Indie Rock,True,,,
6597,Album,Head Over Heels for You,,2029,Dream Pop,True,,,
6628,Album,The Gentle Courage of Years,,2004,Indie Rock,True,,,
6635,Album,Surrender to the Moment,,2000,Doom Metal,True,,,
6645,Album,Friendship's Tender Melody,,2013,Doom Metal,True,,,
6655,Album,Unspoken Bond,,2025,Dream Pop,True,2025,,
6680,Album,Famn av nåd (Embrace of Grace),,2020,Symphonic Metal,True,,,
6685,Album,Kallelsens sång (Song of Calling),,2012,Indie Pop,True,,,
6693,Album,Fireside Whispers,,2029,Dream Pop,True,,,
6725,Album,Laughter in the Marketplace,,2020,Indie Rock,True,2020,,
6757,Album,Whispers Before Midnight,,2028,Indie Folk,True,,,2028
6773,Album,Petals and Promises,,2010,Indie Pop,True,,,
6790,Album,Echoes from the Breton Shore,,2022,Dream Pop,True,,,
6805,Album,Prophecy's Maiden,,2027,Space Rock,True,2027,,
6830,Album,When Memories Dissolve,,2017,Indie Folk,True,,,
6837,Album,Sunset of Perfection,,2007,Avant-Garde Folk,True,,,
6848,Album,Electric Celebration,,2010,Synthwave,True,2010,,
6854,Album,Whispers of the Woodland Realm,,2026,Indie Rock,True,2026,,
6868,Album,Turning the Page,,1992,Indie Pop,True,,,1992
6912,Album,Broken Record Heart,,2020,Dream Pop,True,2013,,
6976,Album,Thorns Between My Fingers,,2025,Indie Folk,True,,,
7001,Album,Spring's Rhythmic Parade,,2017,Americana,True,,,
7012,Album,Keyboard's Ethereal Dance,,2016,Southern Gothic Rock,True,,,
7063,Album,Portraits of Silence,,2013,Americana,True,,,
7068,Album,Behind the Mask,,2024,Psychedelic Rock,True,,,2024
7080,Album,Celestial Conscience,,2020,Indie Folk,True,,,
7097,Album,Echoes of the Pasture,,2023,Americana,True,2023,,
7101,Album,Whispers in the Echoes,,2015,Alternative Rock,True,2015,,
7114,Album,Shadows of Memory,,2017,Dream Pop,True,2017,,
7123,Album,Torment's Lament,,2029,Indie Rock,True,,,
7137,Album,Illuminated Shadows,,1997,Doom Metal,True,1997,,
7147,Album,Distant Horizons,,2029,Oceanus Folk,False,,,
7153,Album,Maritime Memories,,2023,Alternative Rock,True,,,
7170,Album,Echoes of Restless Hounds,,2020,Psychedelic Rock,True,,,
7213,Album,Ephemeral Beauty's Embrace,,2029,Indie Folk,True,,,2036
7254,Album,Twilight's Gentle Whispers,,2010,Indie Folk,True,,,
7263,Album,Dusk's Melodic Embrace,,1985,Alternative Rock,True,1985,,1985
7273,Album,Final Breath's Embrace,,2004,Dream Pop,True,,,2004
7286,Album,Woven Threads,,2010,Dream Pop,True,,,2010
7330,Album,Layers of Radiance,,2014,Synthwave,True,,,
7345,Album,Whispers Behind Walls,,2017,Alternative Rock,True,2017,,
7441,Album,Nothing Left Untried,,2030,Desert Rock,True,,,2030
7454,Album,Ephemeral Midsummer Illusion,,1993,Alternative Rock,True,1993,,
7466,Album,Wrapped in Whispers,,2017,Indie Folk,True,,,
7484,Album,Disconnected,,2010,Synthwave,True,,,
7563,Album,Blade of Sorrow's Embrace,,2004,Doom Metal,True,,,
7572,Album,Sisters of the Windswept Valley,,2004,Doom Metal,True,2004,,
7615,Album,The Grayscale of Reason,,2010,Indie Folk,True,,,
7618,Album,Trash Day Tango,,2013,Synthwave,True,,,2013
7663,Album,Barefoot Bride,,2023,Dream Pop,True,,,
7687,Album,Geologic Pulse,,2026,Oceanus Folk,True,,,
7693,Album,Silent Echoes of Empty Rooms,,2017,Dream Pop,True,2017,,2017
7700,Album,Invisible Crowds,,2026,Indie Folk,True,,,
7714,Album,Barstool Confessions,,2020,Indie Folk,True,,,
7723,Album,"Neon Nights, Lonely Fights",,1997,Southern Gothic Rock,True,1997,,1997
7736,Album,Immolation of the Heart,,2021,Jazz Surf Rock,True,2018,,
7782,Album,Divine Surrender,,2028,Alternative Rock,True,,,
7787,Album,The Eternal Covenant,,2026,Desert Rock,True,2026,,
7851,Album,Celestial Anthem of the Almighty,,2014,Synthwave,True,,,
7870,Album,Tired Echoes of Existence,,2020,Desert Rock,True,,,
7886,Album,Trembling on the Edge,,2019,Indie Rock,True,,,
7908,Album,Aerial Echoes of Freedom,,2023,Indie Rock,True,,,
7913,Album,Stars and Fractures,,2007,Dream Pop,True,,,
7939,Album,Ekstaza Duszy,,2029,Dream Pop,True,,,
7947,Album,Celestial Tapestry,,2013,Indie Folk,True,2013,,
7979,Album,Marked Days,,2023,Alternative Rock,True,2023,,
7987,Album,Pinup Pages,,2009,Southern Gothic Rock,True,,,
8009,Album,Voiceless Rebellion,,2001,Americana,True,,,
8024,Album,Parallel Paths,,2026,Indie Rock,True,,,
8038,Album,Reasons Unknown,,2010,Synthwave,True,,,
8050,Album,Secrets Behind the Silence,,1984,Speed Metal,False,1984,,
8060,Album,Wide Open Waves,,2023,Desert Rock,True,,,
8075,Album,Catch Her Eye,,1990,Blues Rock,True,1990,,
8099,Album,Midnight Impulse,,2029,Dream Pop,True,,,
8103,Album,Burning Strangers,,2024,Doom Metal,True,2024,,2024
8115,Album,Switchboard Serenade,,1999,Emo/Pop Punk,True,,,
8138,Album,Nightmare's Embrace,,2006,Dream Pop,False,2003,,
8168,Album,Heinäsirkat Soittaa (The Grasshoppers Play),,2000,Oceanus Folk,True,,,2000
8190,Album,Echoes of the Unheard,,2013,Indie Rock,True,2013,,
8213,Album,Unfinished Heartache,,1988,Southern Gothic Rock,True,,,
8215,Album,Retrograde Love,,2017,Doom Metal,True,,,
8216,Album,Steppe Whispers,,2026,Doom Metal,True,,,
8236,Album,The Last Embrace Before Leaving,,2017,Indie Folk,False,,,
8245,Album,Tanah Kita Bangkit,,2019,Space Rock,True,2019,,
8257,Album,Nyanyian Pembangunan Purbalingga,,2023,Jazz Surf Rock,True,,,
8332,Album,Roots and Lullabies,,2020,Americana,True,,,
8335,Album,Maternal Landscape,,2016,Americana,True,,,
8348,Album,Painted Solitude,,2023,Synthwave,True,,,
8364,Album,The Destructive Impulse,,1994,Blues Rock,True,,,1994
8394,Album,Fabricated Truth,,2012,Southern Gothic Rock,True,,,
8428,Album,Alloy Architect,,2017,Indie Folk,True,2017,,
8464,Album,Trigger of Justice,,2010,Doom Metal,True,,,
8469,Album,One More Day Till Freedom,,2026,Southern Gothic Rock,True,2020,,
8472,Album,Waiting for the Weekend,,2025,Alternative Rock,True,2025,,
8498,Album,Spider's Waltz in Minor Key,,2024,Space Rock,True,,,
8504,Album,Arachnid Aria,,2028,Space Rock,True,2028,,
8511,Album,Dance of the Poisoned Limbs,,2025,Jazz Surf Rock,True,,,
8560,Album,Unpacked and Uncharted,,2013,Indie Pop,True,2013,,
8599,Album,Cold Echoes,,2013,Post-Apocalyptic Folk,True,,,
8615,Album,Grace in Motion,,2018,Indie Folk,False,,,
8648,Album,Whispers of Melody,,2018,Alternative Rock,True,,,
8651,Album,Resonant Tongue,,2020,Oceanus Folk,True,,,
8663,Album,Whispers of Insignificance,,2023,Dream Pop,True,,,
8680,Album,Celestial Tribunal,,2017,Lo-Fi Electronica,True,,,
8681,Album,Fence Line Kindness,,2023,Psychedelic Rock,True,,,
